sumo_type,sumo_id,matsim_type,matsim_id,mapping_method
junction,309912625,node,309912625,Exact ID
junction,309912626,node,309912626,Exact ID
junction,309929140,node,309929140,Exact ID
junction,309959572,node,309959572,Exact ID
junction,309959594,node,309959594,Exact ID
junction,309960082,node,309960082,Exact ID
junction,309960092,node,309960092,Exact ID
junction,309960225,node,309960225,Exact ID
junction,309960226,node,309960226,Exact ID
junction,309960393,node,309960393,Exact ID
junction,309963441,node,309963441,Exact ID
junction,30999214,node,30999214,Exact ID
junction,30999232,node,30999232,Exact ID
junction,30999235,node,30999235,Exact ID
junction,310011772,node,310011772,Exact ID
junction,310011777,node,310011777,Exact ID
junction,310011799,node,310011799,Exact ID
junction,310011855,node,310011855,Exact ID
junction,310011857,node,310011857,Exact ID
junction,310011878,node,310011878,Exact ID
junction,310012347,node,310012347,Exact ID
junction,310013678,node,310013678,Exact ID
junction,310013740,node,310013740,Exact ID
junction,310013974,node,310013974,Exact ID
junction,3100167492,node,3100167492,Exact ID
junction,3100167497,node,3100167497,Exact ID
junction,310022093,node,310022093,Exact ID
junction,3100479462,node,3100479462,Exact ID
junction,310087215,node,310087215,Exact ID
junction,310101580,node,310101580,Exact ID
junction,3101051876,node,3101051876,Exact ID
junction,31011873,node,31011873,Exact ID
junction,31011876,node,31011876,Exact ID
junction,31011878,node,31011878,Exact ID
junction,31011882,node,31011882,Exact ID
junction,31011888,node,31011888,Exact ID
junction,31011898,node,31011898,Exact ID
junction,31011900,node,31011900,Exact ID
junction,31011904,node,31011904,Exact ID
junction,31011906,node,31011906,Exact ID
junction,31011908,node,31011908,Exact ID
junction,31011909,node,31011909,Exact ID
junction,31011925,node,31011925,Exact ID
junction,31011926,node,31011926,Exact ID
junction,31011927,node,31011927,Exact ID
junction,31011928,node,31011928,Exact ID
junction,31011929,node,31011929,Exact ID
junction,31011940,node,31011940,Exact ID
junction,31011942,node,31011942,Exact ID
junction,31011944,node,31011944,Exact ID
junction,31011948,node,557187560,Spatial Nearest
junction,31011949,node,31011949,Exact ID
junction,31011950,node,31011950,Exact ID
junction,31011951,node,31011951,Exact ID
junction,31011954,node,31011954,Exact ID
junction,31011958,node,31011958,Exact ID
junction,31011960,node,31011960,Exact ID
junction,31011962,node,31011962,Exact ID
junction,31011963,node,31011963,Exact ID
junction,31011965,node,31011965,Exact ID
junction,31011966,node,31011966,Exact ID
junction,31011974,node,31011974,Exact ID
junction,31011978,node,31011978,Exact ID
junction,31011980,node,31011980,Exact ID
junction,31012008,node,31012008,Exact ID
junction,31012010,node,31012010,Exact ID
junction,31012013,node,31012013,Exact ID
junction,31012014,node,31012014,Exact ID
junction,31012022,node,31012022,Exact ID
junction,31012028,node,31012028,Exact ID
junction,31012031,node,31012031,Exact ID
junction,31012046,node,31012046,Exact ID
junction,31012047,node,31012047,Exact ID
junction,31012048,node,31012048,Exact ID
junction,31012056,node,31012056,Exact ID
junction,31012057,node,31012057,Exact ID
junction,31012060,node,31012060,Exact ID
junction,31012061,node,31012061,Exact ID
junction,31012062,node,31012062,Exact ID
junction,31012067,node,31012067,Exact ID
junction,31012083,node,31012083,Exact ID
junction,31012084,node,31012084,Exact ID
junction,31012087,node,31012087,Exact ID
junction,31012088,node,31012088,Exact ID
junction,31012089,node,31012089,Exact ID
junction,31012090,node,31012090,Exact ID
junction,31012092,node,31012092,Exact ID
junction,31012093,node,31012093,Exact ID
junction,31012094,node,31012094,Exact ID
junction,31012095,node,31012095,Exact ID
junction,31012096,node,31012096,Exact ID
junction,31012100,node,31012100,Exact ID
junction,31012101,node,31012101,Exact ID
junction,31012107,node,31012107,Exact ID
junction,31012109,node,31012109,Exact ID
junction,310160437,node,310160437,Exact ID
junction,310211669,node,310211669,Exact ID
junction,3102158575,node,3102158575,Exact ID
junction,3102177050,node,3102177050,Exact ID
junction,310231718,node,310231718,Exact ID
junction,310233347,node,310233347,Exact ID
junction,310233815,node,310233815,Exact ID
junction,310270232,node,310270232,Exact ID
junction,310271525,node,21669023,Spatial Nearest
junction,310282433,node,310282433,Exact ID
junction,3102960232,node,3102960232,Exact ID
junction,31032122,node,31032122,Exact ID
junction,31032125,node,31032125,Exact ID
junction,31032126,node,31032126,Exact ID
junction,31032156,node,31032156,Exact ID
junction,31032157,node,31032157,Exact ID
junction,31032169,node,31032169,Exact ID
junction,31032171,node,31032171,Exact ID
junction,31032443,node,31032443,Exact ID
junction,31032464,node,31032464,Exact ID
junction,31032500,node,31032500,Exact ID
junction,31032501,node,31032501,Exact ID
junction,31032502,node,31032502,Exact ID
junction,31032506,node,31032506,Exact ID
junction,31032570,node,31032570,Exact ID
junction,31032572,node,31032572,Exact ID
junction,31032573,node,31032573,Exact ID
junction,31032576,node,31032576,Exact ID
junction,31032577,node,31032577,Exact ID
junction,31032623,node,31032623,Exact ID
junction,31032677,node,31032677,Exact ID
junction,31032758,node,31032758,Exact ID
junction,31032764,node,31032764,Exact ID
junction,31032765,node,31032765,Exact ID
junction,31032771,node,31032771,Exact ID
junction,31032772,node,31032772,Exact ID
junction,31032773,node,31032773,Exact ID
junction,31032774,node,31032774,Exact ID
junction,31032778,node,31032778,Exact ID
junction,31032779,node,31032779,Exact ID
junction,31032785,node,31032785,Exact ID
junction,31032786,node,31032786,Exact ID
junction,31032832,node,31032832,Exact ID
junction,31032843,node,31032843,Exact ID
junction,31033010,node,31033010,Exact ID
junction,31033011,node,31033011,Exact ID
junction,31033063,node,31033063,Exact ID
junction,31033064,node,31033064,Exact ID
junction,31033508,node,31033508,Exact ID
junction,31033800,node,31033800,Exact ID
junction,31033901,node,31033901,Exact ID
junction,31033903,node,31033903,Exact ID
junction,31033929,node,31033929,Exact ID
junction,31033952,node,31033952,Exact ID
junction,31033953,node,31033953,Exact ID
junction,31033954,node,31033954,Exact ID
junction,31033984,node,31033984,Exact ID
junction,31033988,node,31033988,Exact ID
junction,31034652,node,31034652,Exact ID
junction,310350795,node,310350795,Exact ID
junction,310355910,node,310355910,Exact ID
junction,31035595,node,31035595,Exact ID
junction,310357187,node,310357187,Exact ID
junction,310358959,node,310358959,Exact ID
junction,31036113,node,31036113,Exact ID
junction,31036114,node,31036114,Exact ID
junction,31036115,node,31036115,Exact ID
junction,31036129,node,31036129,Exact ID
junction,31036221,node,31036221,Exact ID
junction,31036223,node,31036223,Exact ID
junction,31036270,node,31036270,Exact ID
junction,31036271,node,31036271,Exact ID
junction,31036273,node,31036273,Exact ID
junction,31036294,node,31036294,Exact ID
junction,31036295,node,31036295,Exact ID
junction,31036313,node,31036313,Exact ID
junction,31036315,node,31036315,Exact ID
junction,31036335,node,31036335,Exact ID
junction,31036577,node,31036577,Exact ID
junction,31036623,node,31036623,Exact ID
junction,31036624,node,31036624,Exact ID
junction,31036658,node,31036658,Exact ID
junction,310385399,node,310385399,Exact ID
junction,3103976959,node,3103976959,Exact ID
junction,310416220,node,310416220,Exact ID
junction,310416228,node,310416228,Exact ID
junction,310416301,node,310416301,Exact ID
junction,310416313,node,310416313,Exact ID
junction,310416435,node,310416435,Exact ID
junction,310418499,node,310418499,Exact ID
junction,310418729,node,310418729,Exact ID
junction,310419217,node,310419217,Exact ID
junction,310419564,node,310419564,Exact ID
junction,310421327,node,310421327,Exact ID
junction,310421549,node,310421549,Exact ID
junction,310421986,node,310421986,Exact ID
junction,310421987,node,310421987,Exact ID
junction,310422339,node,310422339,Exact ID
junction,310422449,node,310422449,Exact ID
junction,310422770,node,310422770,Exact ID
junction,310422772,node,310422772,Exact ID
junction,310484802,node,310484802,Exact ID
junction,310484868,node,310484868,Exact ID
junction,310485000,node,310485000,Exact ID
junction,31048720,node,31048720,Exact ID
junction,31049080,node,31049080,Exact ID
junction,31049084,node,31049084,Exact ID
junction,31049087,node,31049087,Exact ID
junction,31049088,node,31049088,Exact ID
junction,31049129,node,31049129,Exact ID
junction,31049130,node,31049130,Exact ID
junction,31049136,node,31049136,Exact ID
junction,31049138,node,31049138,Exact ID
junction,31049160,node,31049160,Exact ID
junction,310492768,node,310492768,Exact ID
junction,31049308,node,31049308,Exact ID
junction,31049310,node,31049310,Exact ID
junction,31049453,node,31049453,Exact ID
junction,31049457,node,31049457,Exact ID
junction,31049768,node,31049768,Exact ID
junction,31049769,node,31049769,Exact ID
junction,31049770,node,31049770,Exact ID
junction,31049778,node,31049778,Exact ID
junction,31049833,node,31049833,Exact ID
junction,31049907,node,31049907,Exact ID
junction,31050776,node,31050776,Exact ID
junction,310508618,node,310508618,Exact ID
junction,310508807,node,310508807,Exact ID
junction,310508871,node,310508871,Exact ID
junction,310508914,node,310508914,Exact ID
junction,310508997,node,310508997,Exact ID
junction,310509004,node,310509004,Exact ID
junction,310509016,node,310509016,Exact ID
junction,310509518,node,310509518,Exact ID
junction,31050952,node,31050952,Exact ID
junction,310509538,node,310509538,Exact ID
junction,310509543,node,310509543,Exact ID
junction,310509551,node,310509551,Exact ID
junction,310510567,node,310510567,Exact ID
junction,31051077,node,31051077,Exact ID
junction,31051944,node,31051944,Exact ID
junction,31052750,node,31052750,Exact ID
junction,31052766,node,31052766,Exact ID
junction,31052861,node,31052861,Exact ID
junction,31052862,node,31052862,Exact ID
junction,31052863,node,31052863,Exact ID
junction,31052864,node,31052864,Exact ID
junction,31052865,node,31052865,Exact ID
junction,31052914,node,31052914,Exact ID
junction,310533379,node,310533379,Exact ID
junction,31054471,node,31054471,Exact ID
junction,31054477,node,31054477,Exact ID
junction,31054543,node,31054543,Exact ID
junction,31054552,node,31054552,Exact ID
junction,31055480,node,31055480,Exact ID
junction,31057336,node,31057336,Exact ID
junction,310575570,node,310575570,Exact ID
junction,310580910,node,324397716,Spatial Nearest
junction,31058254,node,31058254,Exact ID
junction,310602089,node,310602089,Exact ID
junction,310743775,node,2865693549,Spatial Nearest
junction,310818639,node,310818639,Exact ID
junction,310890869,node,310890869,Exact ID
junction,310955210,node,310955210,Exact ID
junction,310987678,node,310987678,Exact ID
junction,310998944,node,259773746,Spatial Nearest
junction,311000194,node,29581201,Spatial Nearest
junction,311000410,node,259768734,Spatial Nearest
junction,311116654,node,311116654,Exact ID
junction,311205843,node,311205843,Exact ID
junction,311223153,node,311223153,Exact ID
junction,311223160,node,311223160,Exact ID
junction,311223391,node,2087585163,Spatial Nearest
junction,311223392,node,2087585163,Spatial Nearest
junction,3112357474,node,3112357474,Exact ID
junction,31135939,node,31135939,Exact ID
junction,31135943,node,31135943,Exact ID
junction,31136192,node,31136192,Exact ID
junction,311410889,node,311410889,Exact ID
junction,311417477,node,311417477,Exact ID
junction,311482771,node,311482771,Exact ID
junction,31158023,node,31158023,Exact ID
junction,311589293,node,311589293,Exact ID
junction,31160643,node,31160643,Exact ID
junction,311730288,node,311730288,Exact ID
junction,31173909,node,31173909,Exact ID
junction,31174083,node,31174083,Exact ID
junction,31174085,node,31174085,Exact ID
junction,31175881,node,31175881,Exact ID
junction,31176095,node,31176095,Exact ID
junction,31176097,node,31176097,Exact ID
junction,31176099,node,31176099,Exact ID
junction,31176442,node,31176442,Exact ID
junction,31176443,node,31176443,Exact ID
junction,31178995,node,31178995,Exact ID
junction,31179480,node,31179480,Exact ID
junction,311980505,node,311980505,Exact ID
junction,311980506,node,311980506,Exact ID
junction,311980539,node,311980539,Exact ID
junction,31202875,node,31202875,Exact ID
junction,31202877,node,31202877,Exact ID
junction,31202881,node,31202881,Exact ID
junction,31203286,node,31203286,Exact ID
junction,31203288,node,31203288,Exact ID
junction,31203289,node,31203289,Exact ID
junction,31203570,node,31203570,Exact ID
junction,312061807,node,312061807,Exact ID
junction,312069800,node,312069800,Exact ID
junction,3121070764,node,3121070764,Exact ID
junction,3121070768,node,3121070768,Exact ID
junction,312291650,node,312291650,Exact ID
junction,312291652,node,312291652,Exact ID
junction,312367317,node,312367317,Exact ID
junction,312370453,node,312370453,Exact ID
junction,312370975,node,312370975,Exact ID
junction,312371348,node,312371348,Exact ID
junction,3124623134,node,418946710,Spatial Nearest
junction,312533578,node,312533578,Exact ID
junction,312534594,node,312534594,Exact ID
junction,312559196,node,312559196,Exact ID
junction,31258378,node,31258378,Exact ID
junction,31258381,node,31258381,Exact ID
junction,31258382,node,31258382,Exact ID
junction,31258383,node,31258383,Exact ID
junction,31258385,node,31258385,Exact ID
junction,31258623,node,31258623,Exact ID
junction,31258625,node,31258625,Exact ID
junction,31258626,node,31258626,Exact ID
junction,31258792,node,31258792,Exact ID
junction,31259023,node,31259023,Exact ID
junction,31259024,node,31259024,Exact ID
junction,31259038,node,31259038,Exact ID
junction,31259058,node,31259058,Exact ID
junction,31259094,node,31259094,Exact ID
junction,31259095,node,31259095,Exact ID
junction,31259132,node,31259132,Exact ID
junction,31259134,node,31259134,Exact ID
junction,31259200,node,31259200,Exact ID
junction,31259201,node,31259201,Exact ID
junction,31259328,node,31259328,Exact ID
junction,31259329,node,31259329,Exact ID
junction,31259658,node,31259658,Exact ID
junction,31259660,node,31259660,Exact ID
junction,31259664,node,31259664,Exact ID
junction,31259668,node,31259668,Exact ID
junction,31259669,node,31259669,Exact ID
junction,31259680,node,31259680,Exact ID
junction,31259789,node,31259789,Exact ID
junction,31259840,node,31259840,Exact ID
junction,31259853,node,31259853,Exact ID
junction,31259854,node,31259854,Exact ID
junction,31259856,node,31259856,Exact ID
junction,31259860,node,31259860,Exact ID
junction,31259861,node,31259861,Exact ID
junction,31259862,node,31259862,Exact ID
junction,31259911,node,31259911,Exact ID
junction,31259943,node,31259943,Exact ID
junction,31259944,node,31259944,Exact ID
junction,31259945,node,31259945,Exact ID
